_open_time,Open,High,Low,Close,Volume
2025-06-02 06:20:00,2487.19,2491.84,2487.18,2491.83,758.2687
2025-06-02 06:25:00,2491.83,2495.65,2491.82,2494.41,1274.3726
2025-06-02 06:30:00,2494.42,2496.31,2493.21,2493.52,949.5959
2025-06-02 06:35:00,2493.52,2493.52,2488.1,2492.04,974.4989
2025-06-02 06:40:00,2492.05,2499.34,2491.05,2498.79,1150.6258
2025-06-02 06:45:00,2498.79,2500.0,2496.23,2496.97,1305.0211
2025-06-02 06:50:00,2496.98,2499.05,2496.0,2496.23,598.9492
2025-06-02 06:55:00,2496.23,2496.23,2493.59,2494.79,880.5967
2025-06-02 07:00:00,2494.8,2505.2,2494.8,2503.56,1311.7978
2025-06-02 07:05:00,2503.57,2505.96,2502.0,2504.06,1559.6578
2025-06-02 07:10:00,2504.06,2507.38,2503.0,2505.59,994.7439
2025-06-02 07:15:00,2505.59,2513.97,2504.69,2511.99,1652.0403
2025-06-02 07:20:00,2511.98,2512.12,2507.75,2509.18,489.154
2025-06-02 07:25:00,2509.18,2510.0,2501.31,2502.99,1669.4296
2025-06-02 07:30:00,2502.99,2506.49,2501.52,2505.29,1367.0406
2025-06-02 07:35:00,2505.29,2505.66,2500.0,2505.15,877.1057
2025-06-02 07:40:00,2505.15,2507.89,2502.99,2507.55,1387.0106
2025-06-02 07:45:00,2507.55,2507.7,2503.26,2505.49,770.521
2025-06-02 07:50:00,2505.49,2509.0,2505.39,2507.28,974.3819
2025-06-02 07:55:00,2507.29,2507.29,2505.07,2506.94,310.5634
2025-06-02 08:00:00,2506.94,2508.81,2503.65,2507.49,1359.025
2025-06-02 08:05:00,2507.5,2512.0,2507.06,2507.45,1684.2096
2025-06-02 08:10:00,2507.49,2509.44,2505.61,2508.13,733.1598
2025-06-02 08:15:00,2508.13,2509.2,2505.04,2505.05,908.0642
2025-06-02 08:20:00,2505.04,2510.21,2503.4,2509.1,844.3697
2025-06-02 08:25:00,2509.09,2514.84,2508.09,2513.2,1582.3468
2025-06-02 08:30:00,2513.21,2515.92,2510.19,2510.19,915.0658
2025-06-02 08:35:00,2510.19,2510.19,2504.3,2505.29,1259.2612
2025-06-02 08:40:00,2505.34,2506.29,2498.24,2500.04,1905.174
2025-06-02 08:45:00,2500.04,2503.1,2497.5,2499.68,1300.7492
2025-06-02 08:50:00,2499.67,2499.67,2490.1,2492.28,2037.8542
2025-06-02 08:55:00,2492.27,2496.8,2492.0,2494.58,1312.8984
2025-06-02 09:00:00,2494.57,2494.94,2487.18,2491.51,2161.1713
2025-06-02 09:05:00,2491.51,2492.0,2484.0,2489.01,3932.7419
2025-06-02 09:10:00,2489.0,2489.2,2478.23,2482.39,4598.4171
2025-06-02 09:15:00,2482.38,2487.02,2478.0,2485.69,4437.8416
2025-06-02 09:20:00,2485.7,2488.01,2485.55,2487.4,1004.4521
2025-06-02 09:25:00,2487.4,2487.4,2483.19,2483.8,1775.0996
2025-06-02 09:30:00,2483.79,2490.0,2481.8,2489.2,2290.8111
2025-06-02 09:35:00,2489.2,2489.45,2478.86,2483.69,2914.5261
2025-06-02 09:40:00,2483.69,2484.09,2480.15,2480.55,724.9321
2025-06-02 09:45:00,2480.56,2482.51,2478.14,2479.83,2076.2121
2025-06-02 09:50:00,2479.83,2481.1,2475.0,2481.1,1983.6013
2025-06-02 09:55:00,2481.1,2483.8,2480.36,2481.52,987.9334
2025-06-02 10:00:00,2481.52,2484.06,2476.4,2478.25,1397.3508
2025-06-02 10:05:00,2478.26,2489.78,2476.51,2487.98,2804.6155
2025-06-02 10:10:00,2487.99,2489.57,2486.49,2489.2,890.9286
2025-06-02 10:15:00,2489.2,2489.2,2477.19,2482.17,3388.9695
2025-06-02 10:20:00,2482.17,2483.17,2478.24,2478.89,1069.2658
2025-06-02 10:25:00,2478.9,2484.45,2478.9,2482.4,1599.951
2025-06-02 10:30:00,2482.4,2485.18,2479.2,2479.26,1093.8753
2025-06-02 10:35:00,2479.27,2483.1,2477.39,2483.04,848.3358
2025-06-02 10:40:00,2483.05,2485.77,2481.67,2481.68,971.6194
2025-06-02 10:45:00,2481.68,2484.62,2481.3,2482.57,541.4993
2025-06-02 10:50:00,2482.56,2484.8,2480.31,2484.44,1214.9258
2025-06-02 10:55:00,2484.44,2484.45,2481.53,2482.1,528.0281
2025-06-02 11:00:00,2482.1,2483.19,2480.37,2481.15,1025.2979
2025-06-02 11:05:00,2481.16,2482.9,2478.0,2482.35,1527.1845
2025-06-02 11:10:00,2482.34,2488.7,2482.34,2486.92,1408.2246
2025-06-02 11:15:00,2486.92,2488.42,2484.35,2485.18,964.0873
2025-06-02 11:20:00,2485.17,2486.19,2484.34,2485.49,471.4886
2025-06-02 11:25:00,2485.49,2485.59,2482.57,2483.0,626.219
2025-06-02 11:30:00,2483.0,2486.08,2482.16,2484.43,503.1422
2025-06-02 11:35:00,2484.44,2486.39,2480.51,2481.27,800.3464
2025-06-02 11:40:00,2481.26,2482.17,2476.93,2478.2,1105.1893
2025-06-02 11:45:00,2478.2,2483.16,2475.72,2481.47,1558.3769
2025-06-02 11:50:00,2481.47,2482.39,2477.62,2482.38,921.2329
2025-06-02 11:55:00,2482.39,2483.1,2480.51,2480.94,379.8656
2025-06-02 12:00:00,2480.93,2483.38,2480.15,2481.21,1353.1586
2025-06-02 12:05:00,2481.21,2485.0,2478.52,2483.59,1127.9995
2025-06-02 12:10:00,2483.59,2485.6,2482.71,2484.66,612.9199
2025-06-02 12:15:00,2484.66,2484.67,2480.16,2480.89,507.9497
2025-06-02 12:20:00,2480.9,2482.08,2477.88,2479.19,1280.5732
2025-06-02 12:25:00,2479.2,2484.16,2478.61,2484.0,725.7402
2025-06-02 12:30:00,2484.0,2490.3,2482.74,2489.33,2111.6762
2025-06-02 12:35:00,2489.34,2494.1,2487.46,2492.47,2619.2798
2025-06-02 12:40:00,2492.47,2497.44,2492.21,2493.72,1691.5333
2025-06-02 12:45:00,2493.72,2495.23,2491.07,2492.82,574.0622
2025-06-02 12:50:00,2492.82,2492.89,2490.21,2492.21,515.9428
2025-06-02 12:55:00,2492.21,2498.39,2491.49,2497.69,2305.215
2025-06-02 13:00:00,2497.69,2499.11,2495.64,2497.43,1135.9301
2025-06-02 13:05:00,2497.42,2497.42,2489.99,2490.18,1147.8187
2025-06-02 13:10:00,2490.19,2494.23,2488.7,2492.71,705.182
2025-06-02 13:15:00,2492.71,2497.65,2492.46,2492.8,1174.225
2025-06-02 13:20:00,2492.8,2495.0,2487.35,2488.11,982.1378
2025-06-02 13:25:00,2488.12,2502.7,2487.74,2500.22,1887.1151
2025-06-02 13:30:00,2500.22,2509.17,2499.93,2506.32,3446.2614
2025-06-02 13:35:00,2506.32,2519.35,2506.22,2519.0,3767.1828
2025-06-02 13:40:00,2519.0,2519.99,2504.55,2511.88,2949.2175
2025-06-02 13:45:00,2511.89,2513.2,2500.68,2501.97,3194.2501
2025-06-02 13:50:00,2501.96,2502.2,2496.07,2500.49,3107.8878
2025-06-02 13:55:00,2500.49,2505.49,2499.4,2504.67,1641.0187
2025-06-02 14:00:00,2504.67,2511.69,2495.82,2508.3,3995.6552
2025-06-02 14:05:00,2508.3,2516.4,2504.57,2515.83,2742.5183
2025-06-02 14:10:00,2515.83,2516.69,2508.29,2514.66,2271.0008
2025-06-02 14:15:00,2514.67,2520.49,2509.5,2518.99,3542.0063
2025-06-02 14:20:00,2518.99,2526.0,2516.05,2521.74,2675.8026
2025-06-02 14:25:00,2521.74,2540.79,2521.22,2530.99,11564.4124
2025-06-02 14:30:00,2530.99,2535.62,2528.01,2534.41,2839.2731
2025-06-02 14:35:00,2534.4,2537.34,2525.2,2525.49,3265.8094
2025-06-02 14:40:00,2525.49,2531.0,2522.0,2524.91,4140.555
2025-06-02 14:45:00,2524.92,2526.5,2516.9,2522.71,3307.0788
2025-06-02 14:50:00,2522.7,2528.0,2519.34,2525.7,1647.7257
2025-06-02 14:55:00,2525.7,2532.36,2525.67,2531.4,2219.8916
2025-06-02 15:00:00,2531.4,2532.99,2523.36,2524.39,2274.3102
2025-06-02 15:05:00,2524.39,2527.06,2523.54,2524.62,1724.9451
2025-06-02 15:10:00,2524.63,2537.69,2524.0,2535.53,2718.4893
2025-06-02 15:15:00,2535.53,2537.43,2531.49,2536.35,1872.4394
2025-06-02 15:20:00,2536.35,2544.48,2532.94,2544.39,3305.9172
2025-06-02 15:25:00,2544.4,2556.74,2539.07,2539.44,9521.0301
2025-06-02 15:30:00,2539.45,2542.94,2536.83,2536.83,2403.8284
2025-06-02 15:35:00,2536.81,2540.0,2533.93,2536.23,1581.4118
2025-06-02 15:40:00,2536.22,2541.75,2536.22,2540.93,1818.8765
2025-06-02 15:45:00,2540.94,2545.46,2538.21,2538.89,2064.1851
2025-06-02 15:50:00,2538.89,2547.75,2538.62,2543.63,1775.4653
2025-06-02 15:55:00,2543.63,2544.39,2541.66,2544.39,1797.6673
2025-06-02 16:00:00,2544.39,2545.92,2539.03,2541.08,2420.8803
2025-06-02 16:05:00,2541.09,2543.47,2538.01,2541.09,1247.9202
2025-06-02 16:10:00,2541.09,2542.28,2536.81,2537.55,1514.4548
2025-06-02 16:15:00,2537.55,2540.72,2536.0,2538.95,1436.7078
2025-06-02 16:20:00,2538.96,2541.94,2536.3,2537.43,1182.3938
2025-06-02 16:25:00,2537.43,2538.62,2529.7,2534.0,2352.2707
2025-06-02 16:30:00,2533.99,2535.59,2532.07,2535.14,1349.9817
2025-06-02 16:35:00,2535.14,2541.46,2535.0,2540.7,1207.4715
2025-06-02 16:40:00,2540.71,2541.74,2537.71,2538.22,1092.8972
2025-06-02 16:45:00,2538.23,2543.63,2538.05,2538.54,947.1174
2025-06-02 16:50:00,2538.55,2549.45,2536.0,2548.29,1967.1454
2025-06-02 16:55:00,2548.29,2553.9,2546.76,2546.78,2643.0154
2025-06-02 17:00:00,2546.78,2552.18,2544.14,2544.58,3187.9199
2025-06-02 17:05:00,2544.57,2547.48,2540.72,2542.99,1206.1941
2025-06-02 17:10:00,2543.0,2545.85,2539.66,2539.86,1151.705
2025-06-02 17:15:00,2539.87,2550.51,2538.8,2550.5,1156.9081
2025-06-02 17:20:00,2550.5,2551.99,2545.84,2549.82,2153.2867
2025-06-02 17:25:00,2549.82,2552.99,2544.01,2544.34,1989.5693
2025-06-02 17:30:00,2544.33,2546.51,2541.5,2542.47,997.4513
2025-06-02 17:35:00,2542.47,2547.79,2538.56,2547.31,1840.2472
2025-06-02 17:40:00,2547.31,2547.31,2540.19,2541.8,1045.4098
2025-06-02 17:45:00,2541.8,2548.6,2540.6,2548.48,972.0152
2025-06-02 17:50:00,2548.47,2549.71,2547.03,2549.28,840.1976
2025-06-02 17:55:00,2549.29,2552.5,2547.48,2549.74,1891.1658
2025-06-02 18:00:00,2549.74,2551.73,2546.48,2549.15,1158.5755
2025-06-02 18:05:00,2549.16,2549.77,2545.76,2547.28,1222.3384
2025-06-02 18:10:00,2547.29,2552.8,2544.06,2551.36,1624.4946
2025-06-02 18:15:00,2551.35,2554.0,2547.03,2551.69,1109.3054
2025-06-02 18:20:00,2551.7,2564.37,2551.0,2560.14,4110.0997
2025-06-02 18:25:00,2560.15,2565.56,2557.15,2557.15,6470.9953
2025-06-02 18:30:00,2557.15,2557.86,2552.03,2552.61,1451.2478
2025-06-02 18:35:00,2552.61,2553.52,2548.0,2548.98,4452.4137
2025-06-02 18:40:00,2548.98,2549.3,2544.99,2545.91,1473.5686
2025-06-02 18:45:00,2545.91,2545.91,2538.0,2541.21,2096.528
2025-06-02 18:50:00,2541.2,2543.73,2540.45,2541.53,945.7204
2025-06-02 18:55:00,2541.52,2544.48,2539.53,2544.47,847.6951
2025-06-02 19:00:00,2544.48,2548.61,2544.21,2546.94,1308.7971
2025-06-02 19:05:00,2546.94,2549.4,2541.0,2544.55,2012.2657
2025-06-02 19:10:00,2544.54,2544.74,2534.08,2534.19,4365.445
2025-06-02 19:15:00,2534.2,2538.57,2534.09,2536.76,2198.4997
2025-06-02 19:20:00,2536.76,2542.5,2536.76,2541.68,946.044
2025-06-02 19:25:00,2541.68,2542.38,2536.74,2538.27,725.2968
2025-06-02 19:30:00,2538.27,2538.85,2532.51,2532.55,894.2573
2025-06-02 19:35:00,2532.56,2535.52,2531.81,2533.3,613.2881
2025-06-02 19:40:00,2533.31,2533.74,2524.8,2529.06,2956.746
2025-06-02 19:45:00,2529.05,2531.53,2526.04,2531.16,1283.1966
2025-06-02 19:50:00,2531.16,2533.42,2531.16,2533.01,654.771
2025-06-02 19:55:00,2533.02,2535.55,2532.06,2532.44,1395.7146
2025-06-02 20:00:00,2532.45,2539.68,2532.2,2539.68,2232.8497
2025-06-02 20:05:00,2539.68,2544.0,2538.0,2542.87,646.0446
2025-06-02 20:10:00,2542.86,2546.5,2541.6,2545.98,2031.0394
2025-06-02 20:15:00,2545.99,2547.9,2541.49,2542.39,1458.7944
2025-06-02 20:20:00,2542.39,2544.17,2540.45,2542.68,983.5276
2025-06-02 20:25:00,2542.68,2542.99,2540.45,2541.99,286.1418
2025-06-02 20:30:00,2541.99,2543.75,2539.3,2539.45,1036.9918
2025-06-02 20:35:00,2539.45,2541.46,2538.44,2541.45,334.2693
2025-06-02 20:40:00,2541.45,2543.0,2539.51,2541.09,740.5296
2025-06-02 20:45:00,2541.1,2541.82,2537.5,2540.18,513.2836
2025-06-02 20:50:00,2540.17,2540.35,2535.82,2536.47,632.8724
2025-06-02 20:55:00,2536.48,2540.24,2535.78,2539.74,425.5469
2025-06-02 21:00:00,2539.74,2544.49,2539.74,2543.92,652.3746
2025-06-02 21:05:00,2543.92,2547.58,2543.92,2546.31,959.7269
2025-06-02 21:10:00,2546.31,2547.99,2545.0,2546.5,554.6873
2025-06-02 21:15:00,2546.5,2546.67,2541.59,2542.52,673.9474
2025-06-02 21:20:00,2542.52,2545.0,2540.86,2545.0,517.8152
2025-06-02 21:25:00,2544.99,2546.57,2543.9,2546.44,675.7222
2025-06-02 21:30:00,2546.43,2551.28,2546.0,2546.01,1334.5688
2025-06-02 21:35:00,2546.01,2554.23,2544.01,2553.3,1195.0347
2025-06-02 21:40:00,2553.29,2553.3,2548.9,2551.21,1238.3503
2025-06-02 21:45:00,2551.25,2556.6,2550.5,2556.59,971.3768
2025-06-02 21:50:00,2556.58,2561.34,2556.35,2558.84,2305.8618
2025-06-02 21:55:00,2558.84,2560.56,2556.55,2560.55,1384.0521
2025-06-02 22:00:00,2560.55,2575.38,2560.22,2571.59,5982.5579
2025-06-02 22:05:00,2571.59,2572.99,2565.0,2568.31,1182.9459
2025-06-02 22:10:00,2568.3,2573.74,2565.57,2572.11,1089.0503
2025-06-02 22:15:00,2572.1,2578.9,2569.6,2576.11,1967.0215
2025-06-02 22:20:00,2576.12,2581.71,2569.49,2580.0,3576.5363
2025-06-02 22:25:00,2580.0,2584.42,2576.68,2580.82,3054.2425
2025-06-02 22:30:00,2580.83,2582.0,2577.63,2580.39,1302.4713
2025-06-02 22:35:00,2580.4,2585.0,2577.81,2579.71,2988.3865
2025-06-02 22:40:00,2579.7,2579.71,2574.89,2576.99,1393.4924
2025-06-02 22:45:00,2576.98,2579.52,2574.63,2579.3,995.3779
2025-06-02 22:50:00,2579.3,2584.28,2579.3,2584.16,1482.0903
2025-06-02 22:55:00,2584.16,2584.57,2580.12,2584.57,1845.6349
2025-06-02 23:00:00,2584.58,2597.79,2582.7,2595.14,4792.4382
2025-06-02 23:05:00,2595.15,2605.4,2591.11,2597.2,6463.9738
2025-06-02 23:10:00,2597.2,2599.97,2591.66,2593.79,1885.114
2025-06-02 23:15:00,2593.8,2603.83,2593.1,2600.19,2013.4989
2025-06-02 23:20:00,2600.19,2608.43,2600.19,2604.0,2591.4064
2025-06-02 23:25:00,2604.01,2609.53,2598.41,2607.01,4193.4813
2025-06-02 23:30:00,2607.0,2607.59,2601.24,2604.0,1723.3325
2025-06-02 23:35:00,2604.01,2607.43,2602.0,2607.42,967.4025
2025-06-02 23:40:00,2607.43,2613.77,2607.43,2611.65,3729.4996
2025-06-02 23:45:00,2611.65,2612.94,2609.0,2611.81,1718.9442
2025-06-02 23:50:00,2611.8,2615.0,2609.12,2610.5,2100.9746
2025-06-02 23:55:00,2610.5,2612.3,2604.65,2607.41,3128.0371
2025-06-03 00:00:00,2607.42,2607.74,2601.63,2606.99,3380.4979
2025-06-03 00:05:00,2606.99,2612.02,2603.33,2610.77,5031.2352
2025-06-03 00:10:00,2610.77,2617.92,2608.44,2616.42,2874.2948
2025-06-03 00:15:00,2616.43,2622.5,2615.0,2619.45,6716.1465
2025-06-03 00:20:00,2619.45,2623.13,2613.04,2618.0,4591.6166
2025-06-03 00:25:00,2618.0,2620.0,2613.91,2615.21,2573.3213
2025-06-03 00:30:00,2615.22,2625.21,2615.21,2624.29,2278.7505
2025-06-03 00:35:00,2624.3,2626.5,2615.35,2620.04,2753.0172
2025-06-03 00:40:00,2620.04,2621.24,2617.0,2620.07,1468.0961
2025-06-03 00:45:00,2620.07,2623.12,2616.59,2620.5,1296.5416
2025-06-03 00:50:00,2620.5,2623.72,2620.5,2622.71,2348.3446
2025-06-03 00:55:00,2622.7,2622.71,2619.2,2621.91,854.4729
2025-06-03 01:00:00,2621.91,2624.1,2618.5,2623.9,1432.6353
2025-06-03 01:05:00,2623.91,2627.82,2622.99,2625.29,2185.5011
2025-06-03 01:10:00,2625.29,2627.6,2618.6,2619.3,1578.3134
2025-06-03 01:15:00,2619.3,2621.29,2616.1,2621.28,1840.6615
2025-06-03 01:20:00,2621.28,2625.81,2620.92,2623.61,1912.0079
2025-06-03 01:25:00,2623.6,2628.71,2622.4,2625.77,1620.5236
2025-06-03 01:30:00,2625.78,2632.07,2625.49,2630.7,3003.7113
2025-06-03 01:35:00,2630.7,2638.31,2629.91,2636.32,6224.059
2025-06-03 01:40:00,2636.33,2642.87,2634.66,2638.11,3320.7378
2025-06-03 01:45:00,2638.11,2649.91,2636.44,2648.63,4252.0018
2025-06-03 01:50:00,2648.62,2649.5,2642.87,2648.38,2737.6195
2025-06-03 01:55:00,2648.39,2648.79,2644.74,2646.1,3044.0578
2025-06-03 02:00:00,2646.11,2648.0,2639.84,2641.63,4370.2595
2025-06-03 02:05:00,2641.63,2645.49,2638.39,2639.0,2307.427
2025-06-03 02:10:00,2639.01,2639.61,2636.28,2639.41,1609.3679
2025-06-03 02:15:00,2639.41,2640.6,2630.59,2633.89,3258.5182
2025-06-03 02:20:00,2633.9,2636.01,2633.38,2635.55,1831.4811
2025-06-03 02:25:00,2635.55,2637.01,2630.91,2630.92,1905.7541
2025-06-03 02:30:00,2630.92,2632.52,2627.87,2631.32,2477.5562
2025-06-03 02:35:00,2631.32,2634.83,2630.0,2630.38,1566.1432
2025-06-03 02:40:00,2630.37,2630.38,2625.88,2627.4,1565.3803
2025-06-03 02:45:00,2627.4,2627.91,2615.83,2618.74,5732.2956
2025-06-03 02:50:00,2618.75,2620.2,2613.0,2617.5,3476.9587
2025-06-03 02:55:00,2617.5,2619.12,2614.2,2616.21,1744.1322
2025-06-03 03:00:00,2616.21,2619.75,2612.01,2615.72,2739.2175
2025-06-03 03:05:00,2615.73,2615.73,2602.15,2604.6,4439.8259
2025-06-03 03:10:00,2604.6,2605.84,2594.62,2597.8,5603.7134
2025-06-03 03:15:00,2597.79,2607.43,2596.55,2603.7,3503.5495
2025-06-03 03:20:00,2603.7,2605.1,2600.22,2600.5,1461.4562
2025-06-03 03:25:00,2600.51,2600.51,2594.31,2595.5,1829.6015
2025-06-03 03:30:00,2595.49,2596.64,2589.3,2589.79,2330.3458
2025-06-03 03:35:00,2589.79,2601.85,2589.34,2601.85,3025.7773
2025-06-03 03:40:00,2601.85,2602.59,2599.3,2600.9,997.8717
2025-06-03 03:45:00,2600.9,2604.4,2600.0,2603.6,1195.5966
2025-06-03 03:50:00,2603.61,2606.25,2603.23,2604.21,1790.045
2025-06-03 03:55:00,2604.2,2604.21,2601.65,2603.39,950.1925
2025-06-03 04:00:00,2603.38,2605.0,2598.59,2602.41,1711.7492
2025-06-03 04:05:00,2602.41,2602.41,2595.41,2597.29,980.4043
2025-06-03 04:10:00,2597.29,2598.65,2593.19,2598.39,1550.4483
2025-06-03 04:15:00,2598.4,2598.8,2595.71,2596.31,1231.4177
2025-06-03 04:20:00,2596.3,2599.32,2596.3,2599.02,924.2448
2025-06-03 04:25:00,2599.03,2601.3,2598.43,2598.6,1183.8007
2025-06-03 04:30:00,2598.59,2600.5,2590.51,2594.0,1827.5719
2025-06-03 04:35:00,2594.0,2596.4,2593.99,2595.1,1372.8756
2025-06-03 04:40:00,2595.1,2595.79,2594.3,2594.7,750.0198
2025-06-03 04:45:00,2594.7,2595.77,2592.11,2592.11,785.329
2025-06-03 04:50:00,2592.11,2593.56,2590.1,2592.73,1252.2182
2025-06-03 04:55:00,2592.73,2593.0,2589.91,2591.99,985.1274
2025-06-03 05:00:00,2591.99,2598.14,2591.66,2597.81,1311.6885
2025-06-03 05:05:00,2597.81,2602.87,2597.49,2601.6,1837.2806
2025-06-03 05:10:00,2601.61,2601.61,2599.67,2601.27,838.472
2025-06-03 05:15:00,2601.27,2603.9,2601.22,2601.23,1347.673
2025-06-03 05:20:00,2601.23,2602.0,2599.83,2600.52,1524.0204
2025-06-03 05:25:00,2600.51,2605.01,2600.07,2603.66,885.2062
2025-06-03 05:30:00,2603.66,2605.67,2601.81,2605.32,839.1019
2025-06-03 05:35:00,2605.33,2611.06,2605.13,2609.84,2050.1663
2025-06-03 05:40:00,2609.84,2609.84,2607.69,2607.88,698.3278
2025-06-03 05:45:00,2607.87,2608.87,2606.12,2607.2,1027.7557
2025-06-03 05:50:00,2607.2,2610.69,2606.0,2610.69,639.8328
2025-06-03 05:55:00,2610.7,2617.72,2609.92,2614.76,2517.7374
2025-06-03 06:00:00,2614.75,2614.77,2610.7,2612.71,1089.5264
2025-06-03 06:05:00,2612.71,2612.72,2609.69,2609.69,632.8108
2025-06-03 06:10:00,2609.7,2609.99,2606.86,2607.89,549.0372
2025-06-03 06:15:00,2607.9,2609.4,2607.47,2608.29,620.3096
2025-06-03 06:20:00,2608.3,2608.3,2605.0,2607.5,648.5801
2025-06-03 06:25:00,2607.49,2607.69,2604.46,2606.4,574.4695
2025-06-03 06:30:00,2606.4,2607.43,2605.0,2607.3,743.2334
2025-06-03 06:35:00,2607.3,2608.95,2606.7,2608.84,365.0606
2025-06-03 06:40:00,2608.84,2613.79,2608.84,2609.59,1241.8201
2025-06-03 06:45:00,2609.59,2613.1,2609.58,2613.1,817.5678
2025-06-03 06:50:00,2613.1,2617.49,2613.09,2616.27,1444.9258
2025-06-03 06:55:00,2616.27,2618.93,2616.0,2618.54,865.1509
2025-06-03 07:00:00,2618.55,2619.75,2616.84,2619.19,1349.5328
2025-06-03 07:05:00,2619.2,2620.75,2616.47,2619.0,1241.975
2025-06-03 07:10:00,2618.99,2619.0,2613.71,2614.5,879.4841
2025-06-03 07:15:00,2614.5,2615.73,2612.89,2615.31,1041.7771
2025-06-03 07:20:00,2615.31,2615.31,2608.09,2610.5,1585.9381
2025-06-03 07:25:00,2610.51,2610.71,2608.2,2610.31,510.1999
2025-06-03 07:30:00,2610.3,2616.38,2610.3,2615.24,650.481
2025-06-03 07:35:00,2615.24,2615.81,2613.06,2615.26,1018.0795
2025-06-03 07:40:00,2615.25,2615.98,2612.74,2614.02,491.2049
2025-06-03 07:45:00,2614.02,2614.02,2611.0,2611.0,630.5719
2025-06-03 07:50:00,2611.0,2613.06,2609.5,2612.61,678.7923
2025-06-03 07:55:00,2612.61,2613.58,2607.76,2609.99,1424.967
2025-06-03 08:00:00,2610.0,2611.21,2606.73,2610.91,992.9805
2025-06-03 08:05:00,2610.9,2611.24,2603.59,2604.19,1166.1959
2025-06-03 08:10:00,2604.19,2604.7,2596.56,2599.99,2442.1272
2025-06-03 08:15:00,2600.0,2600.24,2594.79,2600.0,2776.7075
2025-06-03 08:20:00,2600.0,2605.68,2599.47,2605.68,1519.8864
2025-06-03 08:25:00,2605.67,2606.1,2603.66,2605.21,656.5034
2025-06-03 08:30:00,2605.21,2607.63,2600.79,2601.11,1416.1825
2025-06-03 08:35:00,2601.12,2602.22,2599.47,2601.7,1310.9094
2025-06-03 08:40:00,2601.69,2601.69,2595.92,2601.21,1326.6393
2025-06-03 08:45:00,2601.21,2604.9,2600.41,2604.21,1076.2727
2025-06-03 08:50:00,2604.2,2606.21,2604.2,2605.52,1426.6557
2025-06-03 08:55:00,2605.52,2609.25,2605.52,2607.29,2024.8513
2025-06-03 09:00:00,2607.29,2609.0,2606.21,2606.69,1178.9714
2025-06-03 09:05:00,2606.69,2607.4,2605.0,2605.0,771.5921
2025-06-03 09:10:00,2605.0,2605.68,2603.44,2604.63,3049.5744
2025-06-03 09:15:00,2604.64,2606.81,2604.64,2605.68,641.8473
2025-06-03 09:20:00,2605.67,2606.69,2602.5,2603.8,397.8875
2025-06-03 09:25:00,2603.79,2604.0,2601.45,2602.19,375.4293
2025-06-03 09:30:00,2602.2,2608.0,2601.46,2607.99,714.7999
2025-06-03 09:35:00,2608.0,2615.18,2608.0,2614.73,1969.9271
2025-06-03 09:40:00,2614.72,2614.73,2612.8,2614.19,546.8958
2025-06-03 09:45:00,2614.19,2616.08,2612.71,2616.07,870.6428
2025-06-03 09:50:00,2616.07,2619.14,2615.62,2616.71,1488.4627
2025-06-03 09:55:00,2616.72,2618.02,2614.03,2614.49,1057.5771
2025-06-03 10:00:00,2614.5,2614.88,2612.71,2612.72,673.2787
2025-06-03 10:05:00,2612.71,2618.75,2612.0,2617.69,1192.363
2025-06-03 10:10:00,2617.69,2618.42,2615.52,2618.41,816.105
2025-06-03 10:15:00,2618.41,2618.41,2616.2,2616.98,714.3321
2025-06-03 10:20:00,2616.99,2616.99,2614.99,2615.29,958.9294
2025-06-03 10:25:00,2615.29,2617.0,2614.67,2616.73,491.4743
2025-06-03 10:30:00,2616.73,2620.34,2616.73,2618.14,3151.5658
2025-06-03 10:35:00,2618.14,2618.59,2615.32,2616.48,1046.8129
2025-06-03 10:40:00,2616.47,2616.47,2613.0,2613.91,776.3751
2025-06-03 10:45:00,2613.91,2615.39,2612.71,2614.31,661.2644
2025-06-03 10:50:00,2614.31,2615.36,2610.25,2610.72,1175.3694
2025-06-03 10:55:00,2610.73,2613.0,2610.0,2611.46,539.4507
2025-06-03 11:00:00,2611.46,2616.93,2610.56,2615.5,2902.4453
2025-06-03 11:05:00,2615.5,2616.75,2613.45,2614.95,411.017
2025-06-03 11:10:00,2614.96,2615.48,2613.71,2614.27,500.0838
2025-06-03 11:15:00,2614.27,2614.28,2610.21,2611.09,499.3809
2025-06-03 11:20:00,2611.1,2611.1,2605.67,2605.67,1426.991
2025-06-03 11:25:00,2605.68,2608.69,2605.68,2608.41,422.1047
2025-06-03 11:30:00,2608.42,2610.37,2604.84,2609.2,918.5913
2025-06-03 11:35:00,2609.2,2610.0,2607.68,2608.89,527.1213
2025-06-03 11:40:00,2608.88,2609.6,2605.49,2605.5,336.2568
2025-06-03 11:45:00,2605.5,2606.99,2602.94,2603.08,493.0892
2025-06-03 11:50:00,2603.09,2606.23,2602.66,2603.47,431.4485
2025-06-03 11:55:00,2603.49,2604.75,2600.72,2601.78,584.1701
2025-06-03 12:00:00,2601.78,2602.79,2599.26,2600.32,1457.0037
2025-06-03 12:05:00,2600.32,2600.91,2598.02,2600.79,1352.531
2025-06-03 12:10:00,2600.79,2608.25,2600.78,2608.0,1334.187
2025-06-03 12:15:00,2607.99,2608.7,2602.8,2603.32,1112.5412
2025-06-03 12:20:00,2603.32,2605.68,2600.52,2605.68,862.166
2025-06-03 12:25:00,2605.67,2608.46,2605.67,2607.11,1289.952
